seed,permutation,learned_accuracy,learned_macro_f1,shuffled_accuracy,shuffled_macro_f1
42,27,0.856140350877193,0.8364899347527317,0.8385964912280702,0.804530882801974
42,28,0.856140350877193,0.8364899347527317,0.8385964912280702,0.8112540790763454
42,29,0.856140350877193,0.8364899347527317,0.8280701754385965,0.7943428965050829
42,30,0.856140350877193,0.8364899347527317,0.8210526315789474,0.7917526589452403
42,31,0.856140350877193,0.8364899347527317,0.8421052631578947,0.8189838405788452
42,32,0.856140350877193,0.8364899347527317,0.8245614035087719,0.7913331501898277
42,33,0.856140350877193,0.8364899347527317,0.8280701754385965,0.7996465060483231
42,34,0.856140350877193,0.8364899347527317,0.8245614035087719,0.7861575430281391
42,35,0.856140350877193,0.8364899347527317,0.8315789473684211,0.7991690450846678
42,36,0.856140350877193,0.8364899347527317,0.8350877192982457,0.8070928667047037
42,37,0.856140350877193,0.8364899347527317,0.8350877192982457,0.8014686567624247
42,38,0.856140350877193,0.8364899347527317,0.8280701754385965,0.786647940440081
42,39,0.856140350877193,0.8364899347527317,0.8315789473684211,0.7911615159984118
42,40,0.856140350877193,0.8364899347527317,0.8315789473684211,0.8025127453604666
42,41,0.856140350877193,0.8364899347527317,0.8280701754385965,0.7956724933306081
42,42,0.856140350877193,0.8364899347527317,0.8315789473684211,0.7951244795759945
42,43,0.856140350877193,0.8364899347527317,0.8350877192982457,0.810234869358438
42,44,0.856140350877193,0.8364899347527317,0.8140350877192982,0.769566777128147
42,45,0.856140350877193,0.8364899347527317,0.8315789473684211,0.7994966859750086
42,46,0.856140350877193,0.8364899347527317,0.8175438596491228,0.7925651474753956
42,47,0.856140350877193,0.8364899347527317,0.8526315789473684,0.827613051497963
42,48,0.856140350877193,0.8364899347527317,0.8140350877192982,0.7747724590812253
42,49,0.856140350877193,0.8364899347527317,0.8140350877192982,0.778375202039722
42,50,0.856140350877193,0.8364899347527317,0.8421052631578947,0.810693376742641
42,51,0.856140350877193,0.8364899347527317,0.8210526315789474,0.776784128763517
42,52,0.856140350877193,0.8364899347527317,0.8385964912280702,0.8009718281967921
42,53,0.856140350877193,0.8364899347527317,0.8315789473684211,0.798355178908164
42,54,0.856140350877193,0.8364899347527317,0.8421052631578947,0.8066402875868821
42,55,0.856140350877193,0.8364899347527317,0.8385964912280702,0.8103513618709133
42,56,0.856140350877193,0.8364899347527317,0.8491228070175438,0.8232232204203271
42,57,0.856140350877193,0.8364899347527317,0.8350877192982457,0.8073764842839648
42,58,0.856140350877193,0.8364899347527317,0.8385964912280702,0.8037018176336335
42,59,0.856140350877193,0.8364899347527317,0.8210526315789474,0.7867654947404857
42,60,0.856140350877193,0.8364899347527317,0.8280701754385965,0.7934349849633057
42,61,0.856140350877193,0.8364899347527317,0.8280701754385965,0.7880874757485187
42,62,0.856140350877193,0.8364899347527317,0.8350877192982457,0.8060802587228493
42,63,0.856140350877193,0.8364899347527317,0.8385964912280702,0.8116900147291515
42,64,0.856140350877193,0.8364899347527317,0.8350877192982457,0.8080273038101925
42,65,0.856140350877193,0.8364899347527317,0.8280701754385965,0.8012683525530931
42,66,0.856140350877193,0.8364899347527317,0.8245614035087719,0.792054863785842
42,67,0.856140350877193,0.8364899347527317,0.8350877192982457,0.8049572035270963
42,68,0.856140350877193,0.8364899347527317,0.8245614035087719,0.7868689115571886
42,69,0.856140350877193,0.8364899347527317,0.8245614035087719,0.7881892413336509
42,70,0.856140350877193,0.8364899347527317,0.8280701754385965,0.7960366300161759
42,71,0.856140350877193,0.8364899347527317,0.8350877192982457,0.7952062346763571
42,72,0.856140350877193,0.8364899347527317,0.8175438596491228,0.7891423646652002
42,73,0.856140350877193,0.8364899347527317,0.8421052631578947,0.8137672076203719
